entry_id,category,tier,label,P_effect_gt_delta,I2,n_studies,policy_fingerprint,audit_hash,path
unknown,curcumin-infl-gen-0501,Black,FAIL,0.9952,24.3,3,0x6036438e1b958d88,0xfa9dc3c457ef79ea,entries/immune/curcumin-infl-gen-0501/inflammation/v1
unknown,vitamin-c-infl-gen-0537,Black,FAIL,0.9952,24.3,3,0x6036438e1b958d88,0xd202055c3dd06125,entries/immune/vitamin-c-infl-gen-0537/inflammation/v1
unknown,boswellia-infl-gen-0543,Black,FAIL,0.9952,24.3,3,0x6036438e1b958d88,0x027a9315629819cd,entries/immune/boswellia-infl-gen-0543/inflammation/v1
unknown,quercetin-infl-gen-0545,Black,FAIL,0.9952,24.3,3,0x6036438e1b958d88,0xa2600511bfdcdc5f,entries/immune/quercetin-infl-gen-0545/inflammation/v1
unknown,n-acetyl-cysteine-infl-gen-0539,Black,FAIL,0.9952,24.3,3,0x6036438e1b958d88,0x2e2a6ba3822f3e10,entries/immune/n-acetyl-cysteine-infl-gen-0539/inflammation/v1
unknown,zinc-infl-gen-0538,Black,FAIL,0.9952,24.3,3,0x6036438e1b958d88,0x71512cffca907206,entries/immune/zinc-infl-gen-0538/inflammation/v1
unknown,resveratrol-infl-gen-0566,Black,FAIL,0.9952,24.3,3,0x6036438e1b958d88,0x138fc1b713f3757b,entries/immune/resveratrol-infl-gen-0566/inflammation/v1
unknown,ginger-infl-gen-0504,Black,FAIL,0.9952,24.3,3,0x6036438e1b958d88,0x327da376c144f124,entries/immune/ginger-infl-gen-0504/inflammation/v1
unknown,vitamin-d-infl-gen-0556,Black,FAIL,0.9952,24.3,3,0x6036438e1b958d88,0x95861315255211cc,entries/immune/vitamin-d-infl-gen-0556/inflammation/v1
unknown,resveratrol-infl-gen-0546,Black,FAIL,0.9952,24.3,3,0x6036438e1b958d88,0x4e5bfc9a3440c359,entries/immune/resveratrol-infl-gen-0546/inflammation/v1
unknown,glucosamine-infl-gen-0513,Black,FAIL,0.9952,24.3,3,0x6036438e1b958d88,0x2116e1d2be30e4e9,entries/immune/glucosamine-infl-gen-0513/inflammation/v1
unknown,boswellia-infl-gen-0503,Black,FAIL,0.9952,24.3,3,0x6036438e1b958d88,0xbe3b8e08bed7b1b9,entries/immune/boswellia-infl-gen-0503/inflammation/v1
unknown,boswellia-infl-gen-0563,Black,FAIL,0.9952,24.3,3,0x6036438e1b958d88,0x056f0c39a05d5422,entries/immune/boswellia-infl-gen-0563/inflammation/v1
unknown,msm-infl-gen-0511,Black,FAIL,0.9952,24.3,3,0x6036438e1b958d88,0x8cefa68d78556e46,entries/immune/msm-infl-gen-0511/inflammation/v1
unknown,white-willow-infl-gen-0570,Black,FAIL,0.9952,24.3,3,0x6036438e1b958d88,0x5638019a27088c30,entries/immune/white-willow-infl-gen-0570/inflammation/v1
unknown,vitamin-d-infl-gen-0576,Black,FAIL,0.9952,24.3,3,0x6036438e1b958d88,0x07f1cb86b783c17f,entries/immune/vitamin-d-infl-gen-0576/inflammation/v1
unknown,resveratrol-infl-gen-0526,Black,FAIL,0.9952,24.3,3,0x6036438e1b958d88,0xa2285bc3f2cdd4ff,entries/immune/resveratrol-infl-gen-0526/inflammation/v1
unknown,arnica-infl-inf20,Black,FAIL,0.9952,24.3,3,0x6036438e1b958d88,0x0b534a6457d76729,entries/immune/arnica-infl-inf20/inflammation/v1
unknown,sam-e-infl-gen-0552,Black,FAIL,0.9952,24.3,3,0x6036438e1b958d88,0x31841b5477e2484f,entries/immune/sam-e-infl-gen-0552/inflammation/v1
unknown,devil-s-claw-infl-gen-0529,Black,FAIL,0.9952,24.3,3,0x6036438e1b958d88,0x9ba9e0b954a5b042,entries/immune/devil-s-claw-infl-gen-0529/inflammation/v1
unknown,ginger-infl-gen-0564,Black,FAIL,0.9952,24.3,3,0x6036438e1b958d88,0x1a604a1db3607dcb,entries/immune/ginger-infl-gen-0564/inflammation/v1
unknown,devil-s-claw-infl-gen-0549,Black,FAIL,0.9952,24.3,3,0x6036438e1b958d88,0xef5db6c0010ad144,entries/immune/devil-s-claw-infl-gen-0549/inflammation/v1
unknown,green-tea-infl-gen-0567,Black,FAIL,0.9952,24.3,3,0x6036438e1b958d88,0xba8d7fac437610db,entries/immune/green-tea-infl-gen-0567/inflammation/v1
unknown,vitamin-c-infl-gen-0517,Black,FAIL,0.9952,24.3,3,0x6036438e1b958d88,0x533878c329cfda95,entries/immune/vitamin-c-infl-gen-0517/inflammation/v1
unknown,bromelain-infl-gen-0528,Black,FAIL,0.9952,24.3,3,0x6036438e1b958d88,0xd84965bba6a94254,entries/immune/bromelain-infl-gen-0528/inflammation/v1
unknown,green-tea-infl-gen-0527,Black,FAIL,0.9952,24.3,3,0x6036438e1b958d88,0xebe2b3e93e654b75,entries/immune/green-tea-infl-gen-0527/inflammation/v1
unknown,chondroitin-infl-gen-0514,Black,FAIL,0.9952,24.3,3,0x6036438e1b958d88,0xf97aa06096d2b585,entries/immune/chondroitin-infl-gen-0514/inflammation/v1
unknown,white-willow-infl-gen-0530,Black,FAIL,0.9952,24.3,3,0x6036438e1b958d88,0x452af21073c1c8d9,entries/immune/white-willow-infl-gen-0530/inflammation/v1
unknown,zinc-infl-gen-0558,Black,FAIL,0.9952,24.3,3,0x6036438e1b958d88,0x5e5ff273fa942470,entries/immune/zinc-infl-gen-0558/inflammation/v1
unknown,spirulina-infl-gen-0520,Black,FAIL,0.9952,24.3,3,0x6036438e1b958d88,0x7e7e99fdca4e416a,entries/immune/spirulina-infl-gen-0520/inflammation/v1
unknown,ginger-infl-gen-0524,Black,FAIL,0.9952,24.3,3,0x6036438e1b958d88,0xe6de248bb441f08f,entries/immune/ginger-infl-gen-0524/inflammation/v1
unknown,glucosamine-infl-gen-0553,Black,FAIL,0.9952,24.3,3,0x6036438e1b958d88,0x25b519a08ff5de3a,entries/immune/glucosamine-infl-gen-0553/inflammation/v1
unknown,omega-3-infl-gen-0502,Black,FAIL,0.9952,24.3,3,0x6036438e1b958d88,0x4a606370d5ad92c9,entries/immune/omega-3-infl-gen-0502/inflammation/v1
unknown,ginger-infl-inf04,Black,FAIL,0.9952,24.3,3,0x6036438e1b958d88,0xa76785ad65fe2a52,entries/immune/ginger-infl-inf04/inflammation/v1
unknown,n-acetyl-cysteine-infl-gen-0559,Black,FAIL,0.9952,24.3,3,0x6036438e1b958d88,0xe84eac9b215b6bb6,entries/immune/n-acetyl-cysteine-infl-gen-0559/inflammation/v1
unknown,vitamin-c-infl-gen-0577,Black,FAIL,0.9952,24.3,3,0x6036438e1b958d88,0x28fb5ad8522bd6d0,entries/immune/vitamin-c-infl-gen-0577/inflammation/v1
unknown,green-tea-infl-gen-0547,Black,FAIL,0.9952,24.3,3,0x6036438e1b958d88,0xfb85cb62fcfc3531,entries/immune/green-tea-infl-gen-0547/inflammation/v1
unknown,sam-e-infl-gen-0512,Black,FAIL,0.9952,24.3,3,0x6036438e1b958d88,0x9c16a64f42389062,entries/immune/sam-e-infl-gen-0512/inflammation/v1
unknown,quercetin-infl-gen-0525,Black,FAIL,0.9952,24.3,3,0x6036438e1b958d88,0xef58dfa74fb7f901,entries/immune/quercetin-infl-gen-0525/inflammation/v1
unknown,devil-s-claw-infl-gen-0569,Black,FAIL,0.9952,24.3,3,0x6036438e1b958d88,0x7c7aee2810cb4094,entries/immune/devil-s-claw-infl-gen-0569/inflammation/v1
unknown,devil-s-claw-infl-gen-0509,Black,FAIL,0.9952,24.3,3,0x6036438e1b958d88,0x840c6425faca0288,entries/immune/devil-s-claw-infl-gen-0509/inflammation/v1
unknown,vitamin-e-infl-inf16,Black,FAIL,0.9952,24.3,3,0x6036438e1b958d88,0xd2675ca5aaf964fd,entries/immune/vitamin-e-infl-inf16/inflammation/v1
unknown,quercetin-infl-gen-0565,Black,FAIL,0.9952,24.3,3,0x6036438e1b958d88,0x0176efbe9f8f59ad,entries/immune/quercetin-infl-gen-0565/inflammation/v1
unknown,msm-infl-gen-0571,Black,FAIL,0.9952,24.3,3,0x6036438e1b958d88,0x5733f89717e9f99a,entries/immune/msm-infl-gen-0571/inflammation/v1
unknown,sam-e-infl-gen-0572,Black,FAIL,0.9952,24.3,3,0x6036438e1b958d88,0x56bcfa04bc8fdb0a,entries/immune/sam-e-infl-gen-0572/inflammation/v1
unknown,resveratrol-infl-gen-0506,Black,FAIL,0.9952,24.3,3,0x6036438e1b958d88,0x8702567d6ad97dff,entries/immune/resveratrol-infl-gen-0506/inflammation/v1
unknown,collagen-infl-gen-0535,Black,FAIL,0.9952,24.3,3,0x6036438e1b958d88,0x7942f693917998a7,entries/immune/collagen-infl-gen-0535/inflammation/v1
unknown,omega-3-infl-gen-0522,Black,FAIL,0.9952,24.3,3,0x6036438e1b958d88,0x3d246814980dada1,entries/immune/omega-3-infl-gen-0522/inflammation/v1
unknown,collagen-infl-gen-0555,Black,FAIL,0.9952,24.3,3,0x6036438e1b958d88,0x01f3a0a8b86de177,entries/immune/collagen-infl-gen-0555/inflammation/v1
unknown,omega-3-infl-gen-0542,Black,FAIL,0.9952,24.3,3,0x6036438e1b958d88,0xa05354159026b0e2,entries/immune/omega-3-infl-gen-0542/inflammation/v1
unknown,chondroitin-infl-gen-0534,Black,FAIL,0.9952,24.3,3,0x6036438e1b958d88,0x3d67a2c154e823d1,entries/immune/chondroitin-infl-gen-0534/inflammation/v1
unknown,curcumin-infl-gen-0521,Black,FAIL,0.9952,24.3,3,0x6036438e1b958d88,0x6cad7427a0049b3d,entries/immune/curcumin-infl-gen-0521/inflammation/v1
unknown,glycine-ment-glycine-mood,Gold,PASS,0.9503,0.0,3,0x6036438e1b958d88,0x19328a4ff89b0612,entries/psychological/glycine-ment-glycine-mood/mental_health/v1
unknown,cbd-ment-cbd-anx,Gold,PASS,0.9695,0.0,3,0x6036438e1b958d88,0x103abb681560dc0f,entries/psychological/cbd-ment-cbd-anx/mental_health/v1
unknown,l-theanine-ment-lthn-anx,Gold,PASS,0.9112,0.0,3,0x6036438e1b958d88,0x5a821d70e99d7422,entries/psychological/l-theanine-ment-lthn-anx/mental_health/v1
unknown,ashwagandha-mh-ash-cort,Silver,PASS,0.8413,0.0,3,0x6036438e1b958d88,0xeceb910b878980a3,entries/psychological/ashwagandha-mh-ash-cort/mental_health/v1
unknown,omega-3-ment-omega-mood,Gold,PASS,0.9447,0.0,3,0x6036438e1b958d88,0x02be7facc8a7947a,entries/psychological/omega-3-ment-omega-mood/mental_health/v1
unknown,omega-3-mh-omega-dep,Gold,PASS,0.9747,0.0,3,0x6036438e1b958d88,0x9a481999ead2338e,entries/psychological/omega-3-mh-omega-dep/mental_health/v1
unknown,psilocybin-microdose-ment-psych-mush,Gold,PASS,0.9614,0.0,3,0x6036438e1b958d88,0x9d0fc97b79bf289c,entries/psychological/psilocybin-microdose-ment-psych-mush/mental_health/v1
unknown,ketamine-support-ment-ket-nutri,Gold,PASS,0.9218,0.0,3,0x6036438e1b958d88,0xc9b73f286f07852b,entries/psychological/ketamine-support-ment-ket-nutri/mental_health/v1
unknown,saffron-mh-safr-mood,Gold,PASS,0.9401,0.0,3,0x6036438e1b958d88,0xbc7af4672fbc7fcd,entries/psychological/saffron-mh-safr-mood/mental_health/v1
unknown,saffron-ment-saff-depr,Silver,PASS,0.8375,0.0,3,0x6036438e1b958d88,0x5ff3a2f4f5062de4,entries/psychological/saffron-ment-saff-depr/mental_health/v1
unknown,prebiotic-fiber-ment-gut-axis,Silver,PASS,0.8979,0.0,3,0x6036438e1b958d88,0x33ae50c33fa214ec,entries/psychological/prebiotic-fiber-ment-gut-axis/mental_health/v1
unknown,rhodiola-ment-rhod-anx,Gold,PASS,0.9132,0.0,3,0x6036438e1b958d88,0x2ed49c7c4c171dc8,entries/psychological/rhodiola-ment-rhod-anx/mental_health/v1
unknown,gaba-ment-gaba-calm,Gold,PASS,0.9562,0.0,3,0x6036438e1b958d88,0xd8a3775a8f9d0970,entries/psychological/gaba-ment-gaba-calm/mental_health/v1
unknown,kava-ment-kava-mood,Silver,PASS,0.8836,0.0,3,0x6036438e1b958d88,0x4ce0244885fa225e,entries/psychological/kava-ment-kava-mood/mental_health/v1
unknown,myo-inositol-ment-myo-in,Gold,PASS,0.9517,0.0,3,0x6036438e1b958d88,0x06bacd818c29cab0,entries/psychological/myo-inositol-ment-myo-in/mental_health/v1
unknown,probiotics-ment-prob-mood,Gold,PASS,0.9569,0.0,3,0x6036438e1b958d88,0xd9219268e1da92fc,entries/psychological/probiotics-ment-prob-mood/mental_health/v1
unknown,b-complex-ment-b-complex,Silver,PASS,0.8991,0.0,3,0x6036438e1b958d88,0xa9348bb790df50c4,entries/psychological/b-complex-ment-b-complex/mental_health/v1
unknown,magnesium-glycinate-mh-mag-glyc,Gold,PASS,0.9776,0.0,3,0x6036438e1b958d88,0xc6b6b4669fb6270b,entries/psychological/magnesium-glycinate-mh-mag-glyc/mental_health/v1
unknown,rhodiola-mh-rhod-burnout,Gold,PASS,0.97,0.0,3,0x6036438e1b958d88,0x520759de327aac89,entries/psychological/rhodiola-mh-rhod-burnout/mental_health/v1
unknown,vitamin-d-ment-vitd-mood,Gold,PASS,0.9407,3.8,3,0x6036438e1b958d88,0x63d1146edda417ab,entries/psychological/vitamin-d-ment-vitd-mood/mental_health/v1
unknown,lavender-ment-lav-caps,Silver,PASS,0.8778,0.0,3,0x6036438e1b958d88,0xc08fea3601949947,entries/psychological/lavender-ment-lav-caps/mental_health/v1
unknown,l-tryptophan-mh-ltrp-serotonin,Gold,PASS,0.9737,0.0,3,0x6036438e1b958d88,0x33e5241d62fbbbfe,entries/psychological/l-tryptophan-mh-ltrp-serotonin/mental_health/v1
unknown,gaba-mh-gaba-neuro,Gold,PASS,0.9124,0.0,3,0x6036438e1b958d88,0xb016fd5e0abc7926,entries/psychological/gaba-mh-gaba-neuro/mental_health/v1
unknown,st-johns-wort-ment-stj-wort,Gold,PASS,0.9326,0.0,3,0x6036438e1b958d88,0xf5ab7cfc55cbea69,entries/psychological/st-johns-wort-ment-stj-wort/mental_health/v1
unknown,nac-ment-nac-ocd,Gold,PASS,0.9482,0.0,3,0x6036438e1b958d88,0x3f8d89324245cea7,entries/psychological/nac-ment-nac-ocd/mental_health/v1
unknown,neuropeptide-spray-mh-pep-neuro,Gold,PASS,0.9556,0.0,3,0x6036438e1b958d88,0x5c8020d209a33fc3,entries/psychological/neuropeptide-spray-mh-pep-neuro/mental_health/v1
unknown,adaptogen-blend-ment-adapto-mix,Silver,PASS,0.8979,0.0,3,0x6036438e1b958d88,0x21d58015482fd249,entries/psychological/adaptogen-blend-ment-adapto-mix/mental_health/v1
unknown,probiotic-blend-mh-probio-axis,Gold,PASS,0.9297,0.0,3,0x6036438e1b958d88,0x2136a2c760fcdd88,entries/psychological/probiotic-blend-mh-probio-axis/mental_health/v1
unknown,sam-e-ment-sam-e,Gold,PASS,0.9472,0.0,3,0x6036438e1b958d88,0xcdf109c821e975c9,entries/psychological/sam-e-ment-sam-e/mental_health/v1
unknown,l-theanine-mh-lthr-gaba,Gold,PASS,0.942,0.0,3,0x6036438e1b958d88,0x2dfb5d85ccf89673,entries/psychological/l-theanine-mh-lthr-gaba/mental_health/v1
unknown,sulforaphane-ment-gen-0217,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0x1a5dcd8090119322,entries/psychological/sulforaphane-ment-gen-0217/mental_health/v1
unknown,vitamin-d-ment-gen-0286,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0x86a88e247545571f,entries/psychological/vitamin-d-ment-gen-0286/mental_health/v1
unknown,sam-e-ment-gen-0262,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0xc77c5525b2116519,entries/psychological/sam-e-ment-gen-0262/mental_health/v1
unknown,inositol-ment-gen-0290,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0xb8a0180bcd962516,entries/psychological/inositol-ment-gen-0290/mental_health/v1
unknown,curcumin-ment-gen-0278,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0x74a8f77a65ce5f2e,entries/psychological/curcumin-ment-gen-0278/mental_health/v1
unknown,vitamin-d-ment-gen-0206,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0xd7c54718be9962b0,entries/psychological/vitamin-d-ment-gen-0206/mental_health/v1
unknown,probiotics-ment-gen-0245,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0x00964ba55e915071,entries/psychological/probiotics-ment-gen-0245/mental_health/v1
unknown,probiotics-ment-gen-0265,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0x583bfc87ec8c7143,entries/psychological/probiotics-ment-gen-0265/mental_health/v1
unknown,lavender-ment-gen-0299,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0x68be843047b24528,entries/psychological/lavender-ment-gen-0299/mental_health/v1
unknown,saffron-ment-gen-0204,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0xaee5e558cc7f1d35,entries/psychological/saffron-ment-gen-0204/mental_health/v1
unknown,lithium-orotate-ment-gen-0296,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0x170b96cb6d90475c,entries/psychological/lithium-orotate-ment-gen-0296/mental_health/v1
unknown,b-complex-ment-gen-0207,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0xb040b5d4d3b9d934,entries/psychological/b-complex-ment-gen-0207/mental_health/v1
unknown,l-tryptophan-ment-gen-0232,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0x1cc8ccfa26ad3dad,entries/psychological/l-tryptophan-ment-gen-0232/mental_health/v1
unknown,b-complex-ment-gen-0267,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0x4118bf125782d340,entries/psychological/b-complex-ment-gen-0267/mental_health/v1
unknown,lavender-ment-gen-0239,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0xc60c623f1ce3c673,entries/psychological/lavender-ment-gen-0239/mental_health/v1
unknown,vitamin-b6-ment-gen-0275,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0xf4223de481c92364,entries/psychological/vitamin-b6-ment-gen-0275/mental_health/v1
unknown,l-tyrosine-ment-gen-0291,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0x6f8edb27ab2ad3c4,entries/psychological/l-tyrosine-ment-gen-0291/mental_health/v1
unknown,zinc-ment-gen-0288,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0xd9928812047c212f,entries/psychological/zinc-ment-gen-0288/mental_health/v1
unknown,l-tryptophan-ment-gen-0252,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0xad7d6bcdcce1f620,entries/psychological/l-tryptophan-ment-gen-0252/mental_health/v1
unknown,sam-e-ment-gen-0242,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0xcbcfc00025256ffd,entries/psychological/sam-e-ment-gen-0242/mental_health/v1
unknown,saffron-ment-gen-0264,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0xd118dd93741f2bd9,entries/psychological/saffron-ment-gen-0264/mental_health/v1
unknown,inositol-ment-gen-0230,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0x31357642a60d2dd7,entries/psychological/inositol-ment-gen-0230/mental_health/v1
unknown,curcumin-ment-gen-0238,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0x91e202618592bdb0,entries/psychological/curcumin-ment-gen-0238/mental_health/v1
unknown,passionflower-ment-gen-0220,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0xf5644f72d4f50cd5,entries/psychological/passionflower-ment-gen-0220/mental_health/v1
unknown,l-tryptophan-ment-gen-0292,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0x9ef094fbf4dde852,entries/psychological/l-tryptophan-ment-gen-0292/mental_health/v1
unknown,magnesium-ment-gen-0273,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0x7c269c482980a835,entries/psychological/magnesium-ment-gen-0273/mental_health/v1
unknown,omega-3-ment-gen-0201,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0x9bcb9c3468e8c26e,entries/psychological/omega-3-ment-gen-0201/mental_health/v1
unknown,probiotics-ment-gen-0205,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0xc3ed9b4bc7d254aa,entries/psychological/probiotics-ment-gen-0205/mental_health/v1
unknown,omega-3-ment-gen-0221,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0x54cf7077a5fa2613,entries/psychological/omega-3-ment-gen-0221/mental_health/v1
unknown,st-johns-wort-ment-gen-0203,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0x8fbaa369cfbc2e36,entries/psychological/st-johns-wort-ment-gen-0203/mental_health/v1
unknown,n-acetyl-cysteine-ment-gen-0269,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0x000a65a79f3e0baf,entries/psychological/n-acetyl-cysteine-ment-gen-0269/mental_health/v1
unknown,saffron-ment-gen-0284,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0x218cfb0259ce692e,entries/psychological/saffron-ment-gen-0284/mental_health/v1
unknown,b-complex-ment-gen-0287,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0x1893bdc306f1481b,entries/psychological/b-complex-ment-gen-0287/mental_health/v1
unknown,passionflower-ment-gen-0240,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0x83e153f43ec5aa4e,entries/psychological/passionflower-ment-gen-0240/mental_health/v1
unknown,sulforaphane-ment-gen-0277,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0xf22074179add8927,entries/psychological/sulforaphane-ment-gen-0277/mental_health/v1
unknown,lavender-ment-gen-0279,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0xea8022b70dde8163,entries/psychological/lavender-ment-gen-0279/mental_health/v1
unknown,passionflower-ment-gen-0300,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0x1967036575a96327,entries/psychological/passionflower-ment-gen-0300/mental_health/v1
unknown,sam-e-ment-gen-0222,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0x306de334493006d6,entries/psychological/sam-e-ment-gen-0222/mental_health/v1
unknown,magnesium-ment-gen-0253,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0x2fc8b8972d4f7816,entries/psychological/magnesium-ment-gen-0253/mental_health/v1
unknown,probiotics-ment-gen-0285,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0xa324afd5d80dc8b7,entries/psychological/probiotics-ment-gen-0285/mental_health/v1
unknown,vitamin-b6-ment-gen-0215,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0xf63b97aa752ccf38,entries/psychological/vitamin-b6-ment-gen-0215/mental_health/v1
unknown,vitamin-d-ment-gen-0266,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0x0d26579c8dda09d8,entries/psychological/vitamin-d-ment-gen-0266/mental_health/v1
unknown,saffron-ment-gen-0224,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0xf8a7fc253f685726,entries/psychological/saffron-ment-gen-0224/mental_health/v1
unknown,st-johns-wort-ment-gen-0243,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0xbcfa7b80eedddd44,entries/psychological/st-johns-wort-ment-gen-0243/mental_health/v1
unknown,omega-3-ment-gen-0261,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0xa4393e286564107f,entries/psychological/omega-3-ment-gen-0261/mental_health/v1
unknown,n-acetyl-cysteine-ment-gen-0249,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0x0a2eee768d890aa8,entries/psychological/n-acetyl-cysteine-ment-gen-0249/mental_health/v1
unknown,magnesium-ment-gen-0213,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0x36537f098cda6042,entries/psychological/magnesium-ment-gen-0213/mental_health/v1
unknown,n-acetyl-cysteine-ment-gen-0209,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0x526f7fcff9313bef,entries/psychological/n-acetyl-cysteine-ment-gen-0209/mental_health/v1
unknown,vitamin-d-ment-gen-0226,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0x81da6f9063807aaa,entries/psychological/vitamin-d-ment-gen-0226/mental_health/v1
unknown,passionflower-ment-gen-0260,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0x946f12fb5843768d,entries/psychological/passionflower-ment-gen-0260/mental_health/v1
unknown,l-tyrosine-ment-gen-0271,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0x6e96b225d8292ef1,entries/psychological/l-tyrosine-ment-gen-0271/mental_health/v1
unknown,l-tyrosine-ment-gen-0251,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0x8e1989511e5932a4,entries/psychological/l-tyrosine-ment-gen-0251/mental_health/v1
unknown,l-tryptophan-ment-gen-0272,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0x433377790f957af7,entries/psychological/l-tryptophan-ment-gen-0272/mental_health/v1
unknown,folate-ment-gen-0294,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0x884975b33a079e9a,entries/psychological/folate-ment-gen-0294/mental_health/v1
unknown,l-tyrosine-ment-gen-0231,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0x86ebd3dfdb995891,entries/psychological/l-tyrosine-ment-gen-0231/mental_health/v1
unknown,sulforaphane-ment-gen-0257,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0xa308154cd9187a00,entries/psychological/sulforaphane-ment-gen-0257/mental_health/v1
unknown,vitamin-b6-ment-gen-0235,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0xbfdfc6f9e8e41278,entries/psychological/vitamin-b6-ment-gen-0235/mental_health/v1
unknown,inositol-ment-gen-0250,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0xf1108499314ce055,entries/psychological/inositol-ment-gen-0250/mental_health/v1
unknown,n-acetyl-cysteine-ment-gen-0289,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0x5b061e4fa62b3bb6,entries/psychological/n-acetyl-cysteine-ment-gen-0289/mental_health/v1
unknown,zinc-ment-gen-0248,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0x702b3261f0f4c22c,entries/psychological/zinc-ment-gen-0248/mental_health/v1
unknown,inositol-ment-gen-0270,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0xf1ac56026732b09e,entries/psychological/inositol-ment-gen-0270/mental_health/v1
unknown,vitamin-b6-ment-gen-0255,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0xd5f07c363165fb6d,entries/psychological/vitamin-b6-ment-gen-0255/mental_health/v1
unknown,vitamin-d-ment-gen-0246,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0x39299b39151b9b4a,entries/psychological/vitamin-d-ment-gen-0246/mental_health/v1
unknown,folate-ment-gen-0254,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0x984fc8e3acc48559,entries/psychological/folate-ment-gen-0254/mental_health/v1
unknown,vitamin-b6-ment-gen-0295,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0xde0bf9eead8c0a09,entries/psychological/vitamin-b6-ment-gen-0295/mental_health/v1
unknown,folate-ment-gen-0274,Bronze,AMBER,0.6795,0.0,3,0x6036438e1b958d88,0xaafee98953f56ca2,entries/psychological/folate-ment-gen-0274/mental_health/v1
